index,Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5,Symptom_6,Symptom_7,Symptom_8,Symptom_9,Symptom_10,Symptom_11,Symptom_12,Symptom_13,Symptom_14,Symptom_15,Symptom_16,Symptom_17
2948,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3727,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,Acne, skin_rash, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3030,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,Acne, skin_rash, pus_filled_pimples, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,Acne, skin_rash, pus_filled_pimples, blackheads,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,Acne, skin_rash, pus_filled_pimples, blackheads,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,Acne, skin_rash, pus_filled_pimples, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3399,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,Acne, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,Acne, skin_rash, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3850,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3522,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3276,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2866,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4752,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4629,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Acne, skin_rash, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Acne, skin_rash, pus_filled_pimples, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,Acne, skin_rash, pus_filled_pimples, blackheads,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Acne, skin_rash, pus_filled_pimples, blackheads,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Acne, skin_rash, pus_filled_pimples, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,Acne, skin_rash, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,Acne, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
371,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4670,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4014,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2825,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4055,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3973,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,Acne, skin_rash, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2989,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3686,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4096,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4916,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
370,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3645,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3768,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,Acne, skin_rash, pus_filled_pimples, blackheads,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,Acne, skin_rash, pus_filled_pimples, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,Acne, skin_rash, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3604,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,Acne, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1601,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3563,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3891,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4875,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4588,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
781,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
782,Acne, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,Acne, skin_rash, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,Acne, skin_rash, pus_filled_pimples, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
785,Acne, skin_rash, pus_filled_pimples, blackheads,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2743,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
3358,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4711,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
787,Acne, skin_rash, pus_filled_pimples, blackheads,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,Acne, skin_rash, pus_filled_pimples, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789,Acne, skin_rash, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
786,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2907,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,Acne, skin_rash, pus_filled_pimples, blackheads,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3809,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,Acne, skin_rash, pus_filled_pimples, blackheads,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,Acne, skin_rash, pus_filled_pimples, blackheads, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,Acne, skin_rash, pus_filled_pimples, scurring,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,Acne, skin_rash, pus_filled_pimples, blackheads,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2976,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2853,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3468,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2689,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3550,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4575,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2730,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4698,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2607,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
1881,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2894,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
654,Alcoholic hepatitis, vomiting, yellowish_skin, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
653,Alcoholic hepatitis, vomiting, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
652,Alcoholic hepatitis, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
651,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
656,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
657,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
658,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption,0,0,0,0,0,0,0,0,0,0,0
650,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2771,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2935,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2648,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4493,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3591,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4534,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
659,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3632,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2566,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2812,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3509,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4616,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
655,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
1880,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4452,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
1472,Alcoholic hepatitis, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
1471,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
1470,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4206,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3837,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4247,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4821,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3796,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2290,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4739,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3345,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3140,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4288,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
2292,Alcoholic hepatitis, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
2293,Alcoholic hepatitis, vomiting, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
2294,Alcoholic hepatitis, vomiting, yellowish_skin, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
2295,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
2296,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
2297,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
2298,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption,0,0,0,0,0,0,0,0,0,0,0
2299,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3099,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
240,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
241,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
242,Alcoholic hepatitis, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
1473,Alcoholic hepatitis, vomiting, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
243,Alcoholic hepatitis, vomiting, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
1474,Alcoholic hepatitis, vomiting, yellowish_skin, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
1476,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
1882,Alcoholic hepatitis, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
1883,Alcoholic hepatitis, vomiting, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
1884,Alcoholic hepatitis, vomiting, yellowish_skin, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
1885,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
1886,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
3263,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
1887,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, fluid_overload,0,0,0,0,0,0,0,0,0,0,0
1888,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption,0,0,0,0,0,0,0,0,0,0,0
1889,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4001,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4042,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3960,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4083,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
4903,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
3304,Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, fluid_overload,0,0,0,0,0,0,0,0,0,0
